Frame 1610: I, Time: 64.40s
Frame 1611: I, Time: 64.44s
Frame 1612: I, Time: 64.48s
Frame 1613: I, Time: 64.52s
Frame 1614: P, Time: 64.56s
Frame 1615: P, Time: 64.60s
Frame 1616: P, Time: 64.64s
Frame 1617: P, Time: 64.68s
Frame 1618: P, Time: 64.72s
Frame 1619: P, Time: 64.76s
Frame 1620: P, Time: 64.80s
Frame 1621: P, Time: 64.84s
Frame 1622: P, Time: 64.88s
Frame 1623: P, Time: 64.92s
Frame 1624: P, Time: 64.96s
Frame 1625: P, Time: 65.00s
Frame 1626: P, Time: 65.04s
Frame 1627: P, Time: 65.08s
Frame 1628: P, Time: 65.12s
Frame 1629: I, Time: 65.16s
Frame 1630: I, Time: 65.20s
Frame 1631: I, Time: 65.24s
Frame 1632: I, Time: 65.28s
Frame 1633: I, Time: 65.32s
Frame 1634: P, Time: 65.36s
Frame 1635: P, Time: 65.40s
Frame 1636: P, Time: 65.44s
Frame 1637: P, Time: 65.48s
Frame 1638: P, Time: 65.52s
Frame 1639: P, Time: 65.56s
Frame 1640: P, Time: 65.60s
Frame 1641: P, Time: 65.64s
Frame 1642: P, Time: 65.68s
Frame 1643: P, Time: 65.72s
Frame 1644: I, Time: 65.76s
Frame 1645: I, Time: 65.80s
Frame 1646: I, Time: 65.84s
Frame 1647: I, Time: 65.88s
Frame 1648: P, Time: 65.92s
Frame 1649: P, Time: 65.96s
Frame 1650: P, Time: 66.00s
Frame 1651: P, Time: 66.04s
Frame 1652: P, Time: 66.08s
Frame 1653: P, Time: 66.12s
Frame 1654: P, Time: 66.16s
Frame 1655: I, Time: 66.20s
Frame 1656: I, Time: 66.24s
Frame 1657: P, Time: 66.28s
Frame 1658: P, Time: 66.32s
Frame 1659: I, Time: 66.36s
Frame 1660: I, Time: 66.40s
Frame 1661: I, Time: 66.44s
Frame 1662: I, Time: 66.48s
Frame 1663: P, Time: 66.52s
Frame 1664: P, Time: 66.56s
Frame 1665: P, Time: 66.60s
Frame 1666: P, Time: 66.64s
Frame 1667: P, Time: 66.68s
Frame 1668: P, Time: 66.72s
Frame 1669: P, Time: 66.76s
Frame 1670: I, Time: 66.80s
Frame 1671: P, Time: 66.84s
Frame 1672: P, Time: 66.88s
Frame 1673: P, Time: 66.92s
Frame 1674: P, Time: 66.96s
Frame 1675: P, Time: 67.00s
Frame 1676: P, Time: 67.04s
Frame 1677: P, Time: 67.08s
Frame 1678: P, Time: 67.12s
Frame 1679: P, Time: 67.16s
Frame 1680: P, Time: 67.20s
Frame 1681: P, Time: 67.24s
Frame 1682: P, Time: 67.28s
Frame 1683: P, Time: 67.32s
Frame 1684: P, Time: 67.36s
Frame 1685: I, Time: 67.40s
Frame 1686: P, Time: 67.44s
Frame 1687: P, Time: 67.48s
Frame 1688: P, Time: 67.52s
Frame 1689: P, Time: 67.56s
Frame 1690: P, Time: 67.60s
Frame 1691: I, Time: 67.64s
Frame 1692: P, Time: 67.68s
Frame 1693: I, Time: 67.72s
Frame 1694: I, Time: 67.76s
Frame 1695: I, Time: 67.80s
Frame 1696: I, Time: 67.84s
Frame 1697: P, Time: 67.88s
Frame 1698: I, Time: 67.92s
Frame 1699: P, Time: 67.96s
Frame 1700: P, Time: 68.00s
Frame 1701: P, Time: 68.04s
Frame 1702: P, Time: 68.08s
Frame 1703: I, Time: 68.12s
Frame 1704: I, Time: 68.16s
Frame 1705: P, Time: 68.20s
Frame 1706: P, Time: 68.24s
Frame 1707: P, Time: 68.28s
Frame 1708: P, Time: 68.32s
Frame 1709: P, Time: 68.36s
Frame 1710: P, Time: 68.40s
Frame 1711: P, Time: 68.44s
Frame 1712: P, Time: 68.48s
Frame 1713: P, Time: 68.52s
Frame 1714: P, Time: 68.56s
Frame 1715: P, Time: 68.60s
Frame 1716: P, Time: 68.64s
Frame 1717: P, Time: 68.68s
Frame 1718: P, Time: 68.72s
Frame 1719: P, Time: 68.76s
Frame 1720: P, Time: 68.80s
Frame 1721: P, Time: 68.84s
Frame 1722: P, Time: 68.88s
Frame 1723: I, Time: 68.92s
Frame 1724: P, Time: 68.96s
Frame 1725: P, Time: 69.00s
Frame 1726: P, Time: 69.04s
Frame 1727: I, Time: 69.08s
Frame 1728: P, Time: 69.12s
Frame 1729: P, Time: 69.16s
Frame 1730: P, Time: 69.20s
Frame 1731: P, Time: 69.24s
Frame 1732: P, Time: 69.28s
Frame 1733: P, Time: 69.32s
Frame 1734: P, Time: 69.36s
Frame 1735: P, Time: 69.40s
Frame 1736: I, Time: 69.44s
Frame 1737: P, Time: 69.48s
Frame 1738: P, Time: 69.52s
Frame 1739: P, Time: 69.56s
Frame 1740: P, Time: 69.60s
Frame 1741: P, Time: 69.64s
Frame 1742: P, Time: 69.68s
Frame 1743: P, Time: 69.72s
Frame 1744: P, Time: 69.76s
Frame 1745: P, Time: 69.80s
Frame 1746: P, Time: 69.84s
Frame 1747: P, Time: 69.88s
Frame 1748: P, Time: 69.92s
Frame 1749: P, Time: 69.96s
Frame 1750: P, Time: 70.00s
Frame 1751: P, Time: 70.04s
Frame 1752: P, Time: 70.08s
Frame 1753: P, Time: 70.12s
Frame 1754: P, Time: 70.16s
Frame 1755: P, Time: 70.20s
Frame 1756: P, Time: 70.24s
Frame 1757: I, Time: 70.28s
Frame 1758: P, Time: 70.32s
Frame 1759: P, Time: 70.36s
Frame 1760: P, Time: 70.40s
Frame 1761: P, Time: 70.44s
Frame 1762: P, Time: 70.48s
Frame 1763: P, Time: 70.52s
Frame 1764: P, Time: 70.56s
Frame 1765: P, Time: 70.60s
Frame 1766: P, Time: 70.64s
Frame 1767: P, Time: 70.68s
Frame 1768: P, Time: 70.72s
Frame 1769: P, Time: 70.76s
Frame 1770: P, Time: 70.80s
Frame 1771: P, Time: 70.84s
Frame 1772: P, Time: 70.88s
Frame 1773: P, Time: 70.92s
Frame 1774: P, Time: 70.96s
Frame 1775: P, Time: 71.00s
Frame 1776: P, Time: 71.04s
Frame 1777: P, Time: 71.08s
Frame 1778: P, Time: 71.12s
Frame 1779: P, Time: 71.16s
Frame 1780: P, Time: 71.20s
Frame 1781: P, Time: 71.24s
Frame 1782: P, Time: 71.28s
Frame 1783: P, Time: 71.32s
Frame 1784: I, Time: 71.36s
Frame 1785: P, Time: 71.40s
Frame 1786: P, Time: 71.44s
Frame 1787: P, Time: 71.48s
Frame 1788: P, Time: 71.52s
Frame 1789: P, Time: 71.56s
Frame 1790: P, Time: 71.60s
Frame 1791: P, Time: 71.64s
Frame 1792: P, Time: 71.68s
Frame 1793: P, Time: 71.72s
Frame 1794: P, Time: 71.76s
Frame 1795: P, Time: 71.80s
Frame 1796: P, Time: 71.84s
Frame 1797: P, Time: 71.88s
Frame 1798: P, Time: 71.92s
Frame 1799: P, Time: 71.96s
Frame 1800: P, Time: 72.00s
Frame 1801: P, Time: 72.04s
Frame 1802: P, Time: 72.08s
Frame 1803: P, Time: 72.12s
Frame 1804: P, Time: 72.16s
Frame 1805: P, Time: 72.20s
Frame 1806: P, Time: 72.24s
Frame 1807: P, Time: 72.28s
Frame 1808: P, Time: 72.32s
Frame 1809: P, Time: 72.36s
Frame 1810: I, Time: 72.40s
Frame 1811: P, Time: 72.44s
Frame 1812: P, Time: 72.48s
Frame 1813: P, Time: 72.52s
Frame 1814: P, Time: 72.56s
Frame 1815: P, Time: 72.60s
Frame 1816: P, Time: 72.64s
Frame 1817: P, Time: 72.68s
Frame 1818: P, Time: 72.72s
Frame 1819: P, Time: 72.76s
Frame 1820: P, Time: 72.80s
Frame 1821: P, Time: 72.84s
Frame 1822: P, Time: 72.88s
Frame 1823: P, Time: 72.92s
Frame 1824: P, Time: 72.96s
Frame 1825: P, Time: 73.00s
Frame 1826: P, Time: 73.04s
Frame 1827: P, Time: 73.08s
Frame 1828: P, Time: 73.12s
Frame 1829: P, Time: 73.16s
Frame 1830: P, Time: 73.20s
Frame 1831: P, Time: 73.24s
Frame 1832: P, Time: 73.28s
Frame 1833: P, Time: 73.32s
Frame 1834: P, Time: 73.36s
Frame 1835: P, Time: 73.40s
Frame 1836: P, Time: 73.44s
Frame 1837: P, Time: 73.48s
Frame 1838: P, Time: 73.52s
Frame 1839: P, Time: 73.56s
Frame 1840: P, Time: 73.60s
Frame 1841: P, Time: 73.64s
Frame 1842: P, Time: 73.68s
Frame 1843: P, Time: 73.72s
Frame 1844: P, Time: 73.76s
Frame 1845: P, Time: 73.80s
Frame 1846: P, Time: 73.84s
Frame 1847: P, Time: 73.88s
Frame 1848: P, Time: 73.92s
Frame 1849: P, Time: 73.96s
Frame 1850: P, Time: 74.00s
Frame 1851: P, Time: 74.04s
Frame 1852: P, Time: 74.08s
Frame 1853: P, Time: 74.12s
Frame 1854: P, Time: 74.16s
Frame 1855: P, Time: 74.20s
Frame 1856: P, Time: 74.24s
Frame 1857: P, Time: 74.28s
Frame 1858: P, Time: 74.32s
